[Header]
TITLE,NdTiGaO_multifield_He3Base._50K.dat
BYAPP,HeatCapacity,3.9.3,1.7
INFO,6.856,MASS:Sample Mass (mg)
INFO,0.005,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.3 Build 101,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
3763004577.99177,,1857,2.75948,2.75948,9999.9052734375,9.89999989542412E-6,2.7891595,0.047156881,14.603208,0.03216,0.43483855,0.002269,15.038046,0.03216,1.6303001,26.091024,0.0016793272,99.770313,0,0,1,,,,5.7762E-7,39.49462,7.7794105,5.235702,0
3763004761.33912,,1857,2.75946,2.75946,9999.9287109375,9.89999989542412E-6,2.7946253,0.057005472,14.559697,0.02455,0.43726806,0.002282,14.996965,0.02455,0.22853605,25.938664,0.0017840345,99.7565,0,0,1,,,,5.795E-7,52.18205,7.8099306,5.2098923,0
3763004943.59173,,1857,2.75945,2.75945,9999.8701171875,9.89999989542412E-6,2.7945589,0.056825459,14.559809,0.0227,0.43723121,0.002281,14.997041,0.0227,0.21814037,25.974598,0.0016381942,99.776735,0,0,1,,,,5.7859E-7,51.87733,7.8095597,5.2100563,0
3763005320.67382,,1857,2.47872,2.47872,9999.845703125,9.89999989542412E-6,2.5061755,0.042171806,17.215187,0.02438,0.31661998,0.001473,17.531807,0.02438,1.6763795,34.385331,0.00096422773,99.841639,0,0,1,,,,5.1064E-7,51.9492,6.2809155,6.8691067,0
3763005555.25228,,1857,2.4789,2.4789,9999.833984375,9.89999989542412E-6,2.5108601,0.051071634,17.152601,0.02423,0.31831039,0.001483,17.470911,0.02423,0.17968898,34.282181,0.0013211798,99.784119,0,0,1,,,,5.1068E-7,68.77066,6.3044182,6.8313648,0
3763005822.39371,,1857,2.47868,2.47868,9999.857421875,9.89999989542412E-6,2.5104693,0.051007037,17.150631,0.02069,0.31816932,0.001482,17.4688,0.02069,0.58315075,34.404099,0.0016805047,99.726144,0,0,1,,,,5.091E-7,68.56436,6.3024561,6.8316434,0
3763006292.80821,,1857,2.2266,2.2266,9999.833984375,9.89999989542412E-6,2.2512791,0.037852653,20.37249,0.0441,0.22827319,0.001445,20.600763,0.0441,0.80657587,45.385178,0.00053743772,99.891824,0,0,1,,,,4.5439E-7,68.8082,5.0682574,9.0492955,0
3763006637.99565,,1857,2.2265,2.2265,9999.845703125,9.89999989542412E-6,2.2561941,0.045741859,20.255861,0.03291,0.22977203,0.001438,20.485633,0.03291,0.55724641,45.566762,0.001403771,99.72148,0,0,1,,,,4.508E-7,90.77036,5.090412,8.9778893,0
3763006985.08673,,1857,2.22668,2.22668,9999.9404296875,9.89999989542412E-6,2.2555875,0.045739644,20.273983,0.03409,0.22957329,0.001439,20.503557,0.03409,0.72539099,45.369982,0.0010263724,99.795268,0,0,1,,,,4.5283E-7,91.13352,5.087675,8.9883383,0
3763016842.11308,,1857,1.99771,1.99771,9999.833984375,9.89999989542412E-6,2.0246581,0.034567436,23.374174,0.1625,0.16639205,0.001429,23.540566,0.1625,0.21718483,60.767018,0.0038611274,99.086549,0,0,1,,,,3.9091E-7,90.73996,4.0992405,11.544751,0
3763018474.25698,,1857,1.79654,1.79654,9999.9052734375,9.89999989542412E-6,1.822683,0.034203823,26.687745,0.04014,0.12520185,0.0008786,26.812947,0.04014,1.5510862,75.451219,0.00068457148,99.804407,0,0,1,,,,3.5606E-7,121.534,3.3221734,14.642011,0
3763019034.60026,,1857,1.79654,1.79654,9999.8935546875,9.89999989542412E-6,1.8236435,0.0374225,26.807128,0.04133,0.12532377,0.0008801,26.932452,0.04133,0.13378539,76.887902,0.00078999144,99.777679,0,0,1,,,,3.5106E-7,150.9024,3.3256756,14.699764,0
3763019604.78794,,1857,1.79654,1.79654,9999.845703125,9.89999989542412E-6,1.8237295,0.037784888,26.797578,0.03483,0.12533537,0.0008803,26.922913,0.03483,0.22800828,77.096006,0.0010308131,99.710627,0,0,1,,,,3.5022E-7,153.7758,3.3259891,14.693834,0
3763020519.50441,,1857,1.61376,1.61376,9999.8701171875,9.89999989542412E-6,1.6395522,0.030919351,31.031626,0.03976,0.094769699,0.0005764,31.126396,0.03976,0.92871439,97.049346,0.00046939047,99.840408,0,0,1,,,,3.2124E-7,154.192,2.6881313,18.926891,0
3763021331.26855,,1857,1.61373,1.61373,9999.845703125,9.89999989542412E-6,1.6391128,0.033526341,31.022964,0.03143,0.094656861,0.0005755,31.117621,0.03143,0.50081083,98.899019,0.00093113957,99.688586,0,0,1,,,,3.1562E-7,194.0987,2.6866907,18.926681,0
3763022054.08813,,1857,1.61362,1.61362,9999.845703125,9.89999989542412E-6,1.6392191,0.033985819,30.993826,0.03942,0.094679834,0.0005757,31.088506,0.03942,0.30354335,100.46171,0.001092419,99.640581,0,0,1,,,,3.1057E-7,197.798,2.6870393,18.907678,0
3763023192.26373,,1857,1.44956,1.44956,9999.9287109375,9.89999989542412E-6,1.4687624,0.029290051,35.304738,0.02928,0.072230485,0.0004048,35.376968,0.02928,0.32499651,127.46635,0.00056364775,99.782511,0,0,1,,,,2.7814E-7,200.9234,2.157263,24.037065,0
3763024117.59033,,1857,1.44954,1.44954,9999.8935546875,9.89999989542412E-6,1.4694005,0.03066801,35.225667,0.03512,0.072243142,0.0004049,35.29791,0.03512,0.16001062,126.57544,0.00064537761,99.749743,0,0,1,,,,2.7957E-7,254.9327,2.1591377,23.972816,0
3763025036.37708,,1857,1.44953,1.44953,9999.9052734375,9.89999989542412E-6,1.4694075,0.030485805,35.248149,0.03203,0.072244883,0.0004049,35.320393,0.03203,0.086901949,126.72108,0.00058850462,99.77197,0,0,1,,,,2.7936E-7,253.1509,2.1591583,23.988001,0
3763026441.96434,,1857,1.30197,1.30197,9999.8935546875,9.89999989542412E-6,1.3203263,0.026934035,39.425113,0.03338,0.056504098,0.0002354,39.481617,0.03338,0.094086769,158.6353,0.00056288019,99.751098,0,0,1,,,,2.495E-7,253.4422,1.7432615,29.860129,0
3763027586.65081,,1857,1.30212,1.30212,9999.9052734375,9.89999989542412E-6,1.3206083,0.027613199,39.341134,0.02994,0.056484766,0.0002353,39.397619,0.02994,0.048556684,159.04412,0.00055106813,99.757396,0,0,1,,,,2.4832E-7,317.2706,1.7440063,29.790161,0
3763028730.02824,,1857,1.30205,1.30205,9999.9169921875,9.89999989542412E-6,1.3204351,0.027517243,39.374073,0.05556,0.056467307,0.0002352,39.43054,0.05556,0.042784996,158.73746,0.00072807694,99.678228,0,0,1,,,,2.492E-7,318.0882,1.7435489,29.819014,0
3763030450.15358,,1857,1.16955,1.16955,9999.9765625,9.89999989542412E-6,1.187102,0.024948912,43.49898,0.04473,0.044999927,0.0003278,43.54398,0.04473,0.015901364,194.38774,0.00038726829,99.806649,0,0,1,,,,2.2444E-7,317.4749,1.4092111,36.643002,0
3763032039.99369,,1857,1.16961,1.16961,9999.9765625,9.89999989542412E-6,1.1859512,0.024851154,43.546885,0.03823,0.044876401,0.00033,43.591761,0.03823,0.51536073,197.92226,0.00052806968,99.73989,0,0,1,,,,2.2082E-7,388.7755,1.4064802,36.718952,0
3763033454.81862,,1857,1.16965,1.16965,9999.98828125,9.89999989542412E-6,1.1861957,0.024979683,43.371553,0.04308,0.044890927,0.0003298,43.416444,0.04308,0.78270664,195.81649,0.00045466479,99.774699,0,0,1,,,,2.2222E-7,395.8445,1.4070602,36.563573,0
3763035740.23179,,1857,1.05061,1.05061,10000.01171875,9.89999989542412E-6,1.0665392,0.023248878,47.107396,0.03393,0.036230557,0.0003549,47.143626,0.03393,0.10816058,240.02983,0.00056299603,99.693627,0,0,1,,,,1.9701E-7,391.633,1.1375058,44.168462,0
3763037450.40035,,1857,1.05057,1.05057,9999.953125,9.89999989542412E-6,1.0662137,0.022705721,47.087082,0.04677,0.036175498,0.0003539,47.123257,0.04677,0.15917801,239.89067,0.00070373388,99.616103,0,0,1,,,,1.9719E-7,480.0597,1.1368116,44.162895,0
3763039160.51369,,1857,1.05049,1.05049,9999.98828125,9.89999989542412E-6,1.0661486,0.022574882,47.163079,0.04589,0.036169408,0.0003538,47.199249,0.04589,0.03910844,239.11559,0.00046883046,99.743287,0,0,1,,,,1.979E-7,479.7813,1.1366729,44.236871,0
3763041688.77012,,1857,0.943627,0.943627,10000.0361328125,9.89999989542412E-6,0.95892256,0.021589576,49.813595,0.03752,0.02953736,0.0002339,49.843132,0.03752,0.037633912,284.70376,0.00048072069,99.714089,0,0,1,,,,1.7557E-7,478.2312,0.91953247,51.947463,0
3763043712.81501,,1857,0.94371,0.94371,10000.0361328125,9.89999989542412E-6,0.95846778,0.020652227,49.752037,0.03189,0.029487354,0.0002337,49.781524,0.03189,0.12603327,285.79684,0.00059396309,99.647693,0,0,1,,,,1.748E-7,569.4075,0.91866049,51.907886,0
3763045745.43345,,1857,0.943767,0.943767,10000.0009765625,9.89999989542412E-6,0.95841906,0.02056889,49.84397,0.02572,0.029483084,0.0002337,49.873453,0.02572,0.096938954,284.67381,0.00041094901,99.755062,0,0,1,,,,1.7562E-7,571.5937,0.91856709,52.006447,0
3763048713.57706,,1857,0.847766,0.847766,10000.083984375,9.89999989542412E-6,0.8623977,0.020310349,51.515619,0.03706,0.024502111,0.0002801,51.540121,0.03706,0.024165378,332.57498,0.0004484348,99.715427,0,0,1,,,,1.5541E-7,569.3476,0.7437298,59.735339,0
3763051074.34639,,1857,0.847675,0.847675,10000.0244140625,9.89999989542412E-6,0.86142437,0.018805346,51.477684,0.04505,0.024432631,0.0002813,51.502116,0.04505,0.064609942,331.64864,0.0004470069,99.714941,0,0,1,,,,1.5573E-7,665.15,0.74205195,59.758797,0
3763053428.79676,,1857,0.847788,0.847788,10000.083984375,9.89999989542412E-6,0.8612957,0.018646585,51.599845,0.04965,0.024426133,0.0002814,51.624271,0.04965,0.062902015,332.71818,0.00043422771,99.723276,0,0,1,,,,1.5559E-7,663.2973,0.74183027,59.909559,0
3763056887.16562,,1857,0.76144,0.76144,10000.01171875,9.89999989542412E-6,0.77567973,0.018653632,52.778092,0.0349,0.020538355,0.0003106,52.79863,0.0349,1.2026637,385.12594,0.00058488572,99.607899,0,0,1,,,,1.3763E-7,665.4364,0.60167905,68.041087,0
3763059613.873,,1857,0.761506,0.761506,9999.9765625,9.89999989542412E-6,0.7749331,0.01704434,52.729335,0.05541,0.020489347,0.0003098,52.749824,0.05541,0.0284532,380.48932,0.0006318886,99.570437,0,0,1,,,,1.3923E-7,770.2519,0.60052131,68.043725,0
3763062306.88933,,1857,0.761446,0.761446,10000.0009765625,9.89999989542412E-6,0.7747363,0.016801812,52.942944,0.04524,0.020480989,0.0003097,52.963425,0.04524,0.038566424,380.94766,0.00048227455,99.671414,0,0,1,,,,1.3949E-7,760.9786,0.60021634,68.336728,0
3763068162.25439,,1857,0.683963,0.683963,9999.953125,9.89999989542412E-6,0.75744425,0.012078388,57.778762,0.3398,0.019778866,0.0002915,57.798541,0.3398,0.23901767,374.80925,0.00065714797,99.484822,0,0,1,,,,1.5501E-7,565.1286,0.5737218,76.281208,0
3763072287.10213,,1857,0.683986,0.683986,10000.0478515625,9.89999989542412E-6,0.75602916,0.0093696427,51.970339,0.165,0.019711015,0.000289,51.99005,0.165,0.32215985,247.21627,0,100,0,0,1,,,,2.103E-7,410.9402,0.57158008,68.741183,0
3763074296.90363,,1857,0.683935,0.683935,10000.083984375,9.89999989542412E-6,0.75526189,0.010881552,52.839613,0.1636,0.019680889,0.0002879,52.859294,0.1636,0.30814351,274.31389,0.00045222588,99.555082,0,0,1,,,,1.9356E-7,494.4325,0.57042052,69.961975,0
3763077346.9216,,1857,0.61444,0.61444,10000.0244140625,9.89999989542412E-6,0.71283161,0.0091756526,53.430761,0.3361,0.018121112,0.000205,53.448882,0.3361,0.29242698,232.3352,0,100,0,0,1,,,,2.3005E-7,548.6278,0.5081289,74.955656,0
3763079472.30318,,1857,0.614383,0.614383,10000.0478515625,9.89999989542412E-6,0.71271214,0.0090595067,52.602429,0.2792,0.018121887,0.000205,52.620551,0.2792,0.18659761,261.81293,0.0011268974,98.733743,0,0,1,,,,2.0356E-7,464.6704,0.5079586,73.805994,0
3763082316.23721,,1857,0.614407,0.614407,10000.0478515625,9.89999989542412E-6,0.71377181,0.0096787089,50.931733,0.2645,0.018154832,0.000207,50.949888,0.2645,0.36012264,244.39247,0.0011664365,98.641654,0,0,1,,,,2.1134E-7,523.6259,0.5094702,71.355764,0
3763123235.36382,,1857,49.826,49.826,14999.7158203125,9.89999989542412E-6,50.444033,1.0869346,601.5382,0.9507,425.19558,0.4057,1026.7338,0.9507,0.18736044,75.63831,0.089468065,99.513223,0,0,1,,,,1.3597E-5,172.0812,2544.6004,11.924863,0
3763123795.6325,,1857,49.9494,49.9494,14999.845703125,9.89999989542412E-6,50.469962,0.97864135,611.38018,3.37,425.90623,0.4071,1037.2864,3.345,0.19550177,78.98253,0,100,0,0,1,,,,1.3133E-5,151.2766,2547.217,12.113744,0
3763124378.58503,,1857,50.0818,50.0818,14999.91796875,9.89999989542412E-6,50.633272,1.0237522,606.33103,2.385,428.51667,0.412,1034.8477,2.385,0.095102364,79.72256,0.26086769,98.65691,0,0,1,,,,1.3041E-5,157.9651,2563.7282,11.974953,0
3763133922.56695,,1857,45.0836,45.0836,15000.0361328125,9.89999989542412E-6,45.659358,0.93183593,510.52445,1.596,350.40927,0.2924,860.93373,1.569,14.63488,67.284382,0,100,0,0,1,,,,1.2795E-5,159.4451,2084.7769,11.181157,0
3763135248.67364,,1857,44.7858,44.7858,14999.9287109375,9.89999989542412E-6,45.308197,0.89609426,513.20022,0.8008,345.31597,0.2867,858.51618,0.8008,0.11872489,68.910545,0.078819237,99.524934,0,0,1,,,,1.248E-5,134.5688,2052.8327,11.326873,0
3763135761.94463,,1857,44.8782,44.8782,14999.90625,9.89999989542412E-6,45.364104,0.90941601,517.76223,1.688,346.24342,0.2878,864.00565,1.688,0.17481816,73.297293,0.23802939,98.652787,0,0,1,,,,1.1846E-5,137.8211,2057.9019,11.413479,0
3763145184.82235,,1857,40.2083,40.2083,14999.96484375,9.89999989542412E-6,40.712134,0.89100527,436.48485,0.7143,282.12978,0.2322,718.61463,0.7143,0.65093584,63.015932,0.096844405,99.356615,0,0,1,,,,1.1431E-5,146.5946,1657.4779,10.721247,0
3763145657.68095,,1857,40.3433,40.3433,14999.96484375,9.89999989542412E-6,40.771548,0.82926615,439.00697,2.307,283.09963,0.233,722.1066,2.307,0.1049881,68.110358,0.29211425,98.208805,0,0,1,,,,1.0674E-5,126.0319,1662.3191,10.767484,0
3763146166.21441,,1857,40.4452,40.4452,14999.91796875,9.89999989542412E-6,40.928229,0.86046202,437.98929,1.472,285.00154,0.2345,722.99084,1.472,0.079159037,64.706049,0.1482751,99.042842,0,0,1,,,,1.1213E-5,136.2207,1675.1199,10.701399,0
3763154442.79905,,1857,36.1115,36.1115,14999.8935546875,9.89999989542412E-6,36.552517,0.79191668,367.86173,0.69,231.69346,0.186,599.55519,0.69,2.6092993,57.109596,0.12044285,99.112457,0,0,1,,,,1.0534E-5,129.4121,1336.0865,10.063923,0
3763154869.32647,,1857,36.2595,36.2595,14999.9404296875,9.89999989542412E-6,36.637306,0.74873019,370.16335,2.36,232.82656,0.187,602.98991,2.36,0.087528885,62.022605,0.29028567,98.03475,0,0,1,,,,9.7959E-6,114.2192,1342.2922,10.103454,0
3763155333.55747,,1857,36.3442,36.3442,14999.953125,9.89999989542412E-6,36.788701,0.77496842,367.76662,1.073,234.41267,0.1885,602.17928,1.073,0.070108676,57.208354,0.095863656,99.296405,0,0,1,,,,1.0554E-5,124.0452,1353.4085,9.9967274,0
3763162296.80305,,1857,32.4343,32.4343,14999.96484375,9.89999989542412E-6,32.8165,0.71006915,305.54764,0.7754,190.95209,0.1654,496.49973,0.7754,9.0581171,51.976566,0.14728713,98.806142,0,0,1,,,,9.5962E-6,114.4167,1076.9227,9.310793,0
3763162688.28831,,1857,32.5988,32.5988,14999.9892578125,9.89999989542412E-6,32.932848,0.68243627,307.23335,2.377,192.29481,0.1657,499.52817,2.377,0.074135856,56.399119,0.29863285,97.775346,0,0,1,,,,8.9337E-6,103.9531,1084.5725,9.3290854,0
3763163110.8739,,1857,32.6528,32.6528,14999.9775390625,9.89999989542412E-6,33.060792,0.68529061,303.13059,0.6706,193.52475,0.1658,496.65533,0.6498,0.14459635,49.50662,0,100,0,0,1,,,,1.0032E-5,112.7982,1093.0159,9.1688847,0
3763167750.39089,,1857,29.1338,29.1338,14999.953125,9.89999989542412E-6,29.473134,0.62983866,249.47362,0.5877,157.03051,0.1476,406.50412,0.5877,12.601998,45.884249,0.12581905,98.846586,0,0,1,,,,8.8984E-6,99.01324,868.6656,8.4644415,0
3763168098.44131,,1857,29.2728,29.2728,14999.9287109375,9.89999989542412E-6,29.574321,0.61176013,251.34661,1.813,158.12247,0.1488,409.46908,1.813,0.080099842,49.630429,0.24714673,97.90973,0,0,1,,,,8.3171E-6,91.7685,874.64045,8.4988125,0
3763168474.12304,,1857,29.3183,29.3183,14999.9287109375,9.89999989542412E-6,29.686122,0.6276941,248.14873,0.4774,159.09149,0.1498,407.24022,0.4774,0.18646136,44.171127,0.029566439,99.719011,0,0,1,,,,9.2293E-6,99.26086,881.26586,8.3590821,0
3763171887.12704,,1857,26.3389,26.3389,15000.0009765625,9.89999989542412E-6,26.664767,0.54460691,200.70247,0.5421,130.08476,0.1136,330.78724,0.53,0.42206349,38.462106,0,100,0,0,1,,,,8.6003E-6,88.34225,711.00978,7.526879,0
3763172538.77006,,1857,26.2222,26.2222,15000.01171875,9.89999989542412E-6,26.533244,0.52828964,200.16823,0.3777,128.86483,0.1123,329.03306,0.3777,0.16906028,38.517155,0.028369077,99.691118,0,0,1,,,,8.5523E-6,76.92421,704.01303,7.5440541,0
3763172797.8354,,1857,26.2508,26.2508,15000.0244140625,9.89999989542412E-6,26.543945,0.52880944,201.36474,0.4079,128.99316,0.1124,330.3579,0.4079,1.9710242,40.112994,0.083073357,99.131767,0,0,1,,,,8.2625E-6,77.03431,704.58104,7.5860895,0
3763175139.43711,,1857,23.5403,23.5403,15000.060546875,9.89999989542412E-6,23.832081,0.5238424,159.53978,0.2929,104.87896,0.09221,264.41874,0.2929,5.2046186,34.69449,0.047440157,99.429517,0,0,1,,,,7.6373E-6,80.22599,567.96808,6.6943284,0
3763175409.09089,,1857,23.5961,23.5961,14999.953125,9.89999989542412E-6,23.858247,0.48729479,159.47543,0.602,105.1622,0.09245,264.63763,0.602,0.13877094,36.036569,0.10564679,98.779803,0,0,1,,,,7.3766E-6,69.38898,569.21597,6.6842895,0
3763175688.12436,,1857,23.6206,23.6206,15000.0244140625,9.89999989542412E-6,23.904917,0.49488287,159.13443,0.2817,105.51778,0.09275,264.6522,0.2817,0.52037213,34.402954,0.034967861,99.576525,0,0,1,,,,7.7046E-6,72.07314,571.44505,6.6569748,0
3763177696.71946,,1857,21.1488,21.1488,15000.0009765625,9.89999989542412E-6,21.41816,0.46480038,123.50374,0.2484,85.100147,0.07678,208.60389,0.2484,0.18552913,29.481037,0.011079232,99.844475,0,0,1,,,,7.0797E-6,68.80591,458.73758,5.7663095,0
3763177900.63886,,1857,21.1775,21.1775,14999.9892578125,9.89999989542412E-6,21.414567,0.43032776,123.95756,0.2985,85.127093,0.07678,209.08465,0.2985,0.56965083,30.820184,0.074016572,99.007962,0,0,1,,,,6.808E-6,58.96207,458.58369,5.7884692,0
3763178113.11829,,1857,21.2043,21.2043,15000.0244140625,9.89999989542412E-6,21.452337,0.44149468,124.13672,0.2692,85.404995,0.07685,209.54172,0.2692,0.6229538,30.419662,0.051175487,99.304703,0,0,1,,,,6.9053E-6,61.64037,460.20278,5.7866292,0
3763179457.20292,,1857,19.0912,19.0912,15000.0361328125,9.89999989542412E-6,19.327177,0.40640822,94.722411,0.3978,69.619558,0.08682,164.34197,0.3882,2.8916841,25.271476,0,100,0,0,1,,,,6.5031E-6,60.83932,373.53978,4.9009956,0
3763179871.17052,,1857,19.0203,19.0203,15000.0361328125,9.89999989542412E-6,19.246268,0.37358474,94.429956,0.2879,69.06816,0.0873,163.49812,0.2743,0.19243561,25.105056,0,100,0,0,1,,,,6.5126E-6,50.54295,370.41885,4.9064034,0
3763180047.86325,,1857,19.0231,19.0231,15000.01171875,9.89999989542412E-6,19.24293,0.3789865,94.726663,0.1907,69.027349,0.08734,163.75401,0.1907,1.1735232,25.779396,0.03395257,99.460839,0,0,1,,,,6.3637E-6,50.21011,370.29037,4.9226735,0
3763181239.54852,,1857,17.1254,17.1254,15000.0361328125,9.89999989542412E-6,17.33153,0.36906056,71.023822,0.1945,55.605971,0.08053,126.62979,0.1945,0.4666655,22.20747,0.012227932,99.776622,0,0,1,,,,5.7061E-6,51.55879,300.38195,4.0979544,0
3763181422.05266,,1857,17.1122,17.1122,15000.01171875,9.89999989542412E-6,17.309309,0.33797187,70.346183,0.2908,55.48498,0.08031,125.83116,0.2795,0.37120053,21.531469,0,100,0,0,1,,,,5.8441E-6,44.41494,299.61218,4.0640665,0
3763181599.75911,,1857,17.0983,17.0983,15000.0244140625,9.89999989542412E-6,17.29364,0.33963067,70.271483,0.2065,55.364751,0.08009,125.63623,0.2065,0.43378865,21.710105,0.017476206,99.673808,0,0,1,,,,5.7929E-6,43.06294,299.07,4.0634292,0
3763182267.61844,,1857,15.2955,15.2955,15000.0009765625,9.89999989542412E-6,15.476473,0.33519774,52.03858,0.1422,43.616143,0.05908,95.654724,0.1422,3.4923295,18.99466,0.020747886,99.560454,0,0,1,,,,5.0425E-6,43.42021,239.52121,3.3624316,0
3763182408.26327,,1857,15.3318,15.3318,14999.953125,9.89999989542412E-6,15.491291,0.31351149,52.034353,0.2332,43.738897,0.05924,95.77325,0.2332,0.2572522,19.952057,0.086096194,98.27307,0,0,1,,,,4.8252E-6,37.98932,239.9801,3.3589423,0
3763182554.24503,,1857,15.3616,15.3616,14999.9775390625,9.89999989542412E-6,15.52873,0.31495629,52.609296,0.3148,43.961093,0.05952,96.570389,0.3092,0.38271375,19.289078,0,100,0,0,1,,,,5.0065E-6,39.90411,241.14147,3.3878685,0
3763183170.49452,,1857,13.7559,13.7559,15000.1318359375,9.89999989542412E-6,13.921622,0.30021748,37.726435,0.1728,34.704393,0.04863,72.430828,0.1658,0.6637501,15.897056,0,100,0,0,1,,,,4.5562E-6,38.57816,193.81157,2.7099166,0
3763183291.59546,,1857,13.7734,13.7734,15000.0361328125,9.89999989542412E-6,13.921357,0.27738503,37.680437,0.1285,34.71373,0.04864,72.394167,0.1285,0.4910496,16.483736,0.047398347,98.853899,0,0,1,,,,4.4057E-6,31.79411,193.80418,2.706664,0
3763183418.22312,,1857,13.7927,13.7927,15000.01171875,9.89999989542412E-6,13.945278,0.28331297,37.919099,0.1318,34.837454,0.04881,72.756553,0.1318,0.62970651,16.405002,0.032381633,99.211863,0,0,1,,,,4.4446E-6,32.96747,194.47077,2.7191354,0
3763183968.1221,,1857,12.3681,12.3681,15000.0478515625,9.89999989542412E-6,12.522039,0.26953829,27.069283,0.1513,27.254086,0.03815,54.323369,0.1464,0.52748514,13.414279,0,100,0,0,1,,,,4.0497E-6,32.81,156.80146,2.1617312,0
3763184075.54548,,1857,12.3741,12.3741,15000.0361328125,9.89999989542412E-6,12.511633,0.24806908,27.137894,0.08335,27.202434,0.0381,54.340328,0.08335,1.7381685,13.770305,0.019871184,99.424442,0,0,1,,,,3.9519E-6,26.82856,156.54096,2.1690129,0
3763184183.72975,,1857,12.3852,12.3852,15000.060546875,9.89999989542412E-6,12.52401,0.25209497,27.156597,0.08613,27.268161,0.03817,54.424758,0.08613,1.3432332,13.8457,0.028619782,99.176583,0,0,1,,,,3.9389E-6,27.54061,156.85084,2.1683627,0
3763184690.1311,,1857,11.1177,11.1177,15000.01171875,9.89999989542412E-6,11.25555,0.24060077,19.384535,0.09707,21.3217,0.03183,40.706234,0.0917,0.42148205,11.487495,0,100,0,0,1,,,,3.5435E-6,27.6914,126.68739,1.7222202,0
3763184784.91273,,1857,11.1195,11.1195,15000.0849609375,9.89999989542412E-6,11.24549,0.22349443,19.417094,0.0667,21.279849,0.03177,40.696943,0.0667,4.4564295,11.702142,0.0082625513,99.717414,0,0,1,,,,3.48E-6,22.97499,126.46105,1.7266561,0
3763184882.03943,,1857,11.1249,11.1249,15000.072265625,9.89999989542412E-6,11.250984,0.22614174,19.407687,0.06639,21.308237,0.03181,40.715924,0.06639,2.3349898,11.812115,0.027043936,99.086757,0,0,1,,,,3.4542E-6,23.40428,126.58463,1.7249769,0
3763185324.71148,,1857,9.99338,9.99338,14999.9892578125,9.89999989542412E-6,10.117782,0.21358226,14.381697,0.08609,16.588337,0.02221,30.970034,0.08318,0.2842387,9.9331345,0,100,0,0,1,,,,3.1179E-6,23.62423,102.36951,1.4214279,0
3763185411.38025,,1857,9.99025,9.99025,15000.0244140625,9.89999989542412E-6,10.104407,0.19978826,14.415157,0.04711,16.537887,0.02214,30.953045,0.04711,2.5456,10.119336,0.012024878,99.523717,0,0,1,,,,3.062E-6,19.86627,102.09904,1.4266208,0
3763185498.15891,,1857,9.99266,9.99266,14999.96484375,9.89999989542412E-6,10.106717,0.20221344,14.468576,0.04738,16.547773,0.02215,31.016349,0.04738,3.1290448,10.16555,0.0081554515,99.678231,0,0,1,,,,3.0533E-6,20.23867,102.14573,1.4315802,0
3763186273.13002,,1857,8.99213,8.99213,15000.060546875,9.89999989542412E-6,9.097175,0.1917367,11.3626,0.06157,12.846233,0.02545,24.208832,0.06157,1.0073001,9.1748371,0.012758033,99.44342,0,0,1,,,,2.6419E-6,20.3311,82.758593,1.2490251,0
3763186356.11459,,1857,8.99182,8.99182,14999.9892578125,9.89999989542412E-6,9.093982,0.17930797,11.329056,0.1481,12.839899,0.02546,24.168955,0.1459,1.6667477,8.989332,0,100,0,0,1,,,,2.6886E-6,18.34967,82.700509,1.2457751,0
3763186436.49029,,1857,8.98889,8.98889,14999.953125,9.89999989542412E-6,9.0926037,0.1808849,11.264398,0.05981,12.8315,0.02548,24.095898,0.05981,1.3017705,8.9614106,0.0039803905,99.821756,0,0,1,,,,2.6899E-6,17.97866,82.675442,1.2388529,0
3763187084.56443,,1857,8.07137,8.07137,15000.01171875,9.89999989542412E-6,8.1629127,0.16855982,9.4987002,0.05252,9.7901929,0.02662,19.288893,0.05252,0.66225926,8.5453008,0.02108082,99.017969,0,0,1,,,,2.2627E-6,17.92282,66.633144,1.163641,0
3763187162.09926,,1857,8.07428,8.07428,14999.96484375,9.89999989542412E-6,8.1675545,0.16562483,9.4632167,0.05538,9.8047583,0.02666,19.267975,0.05538,1.5879301,8.3718474,0.0093511171,99.554101,0,0,1,,,,2.304E-6,17.0906,66.708947,1.1586353,0
